id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
501292,Ricardo Vargas,M,2026-01-01,137.42,Quetzaltenango,Food
501293,Sofia Alvarez,F,2026-02-07,276.02,Amatitlan,Education
501294,Pablo Soto,M,2026-02-21,355.72,Escuintla,Food
501295,Hector Diaz,F,2026-02-08,434.62,Escuintla,Services
501296,Juan Mendez,M,2026-02-13,255.14,Chimaltenango,Food
501297,Monica Aguilar,No especificado,2026-01-18,50.85,No especificado,Food
501298,Valeria Mendez,M,2026-02-15,407.43,Quetzaltenango,Education
501299,Juan Molina,No especificado,2026-02-15,373.86,Chimaltenango,Services
501300,Sofia Mendez,M,2026-01-18,255.14,Guatemala,Food
501301,Oscar Herrera,F,2026-01-01,420.73,Amatitlan,Services
501302,Fernando Lima,F,2026-01-26,306.84,Quetzaltenango,Education
501303,Miguel Dominguez,M,2026-02-23,351.1,Chimaltenango,Retail
501304,Carlos Mejia,F,2026-01-11,441.32,Chimaltenango,Food
501305,Diana Dominguez,M,2026-01-16,189.55,Amatitlan,Services
501306,Fernando Ruiz,M,2026-02-06,60.32,Guatemala,Food
501307,Daniel Hernandez,M,2026-01-16,239.74,Villa Nueva,Retail
501308,Ricardo Mendez,M,2026-02-20,411.5,Antigua,Services
501309,Paola Gomez,M,2026-01-26,347.53,Escuintla,Food
501310,Maria Solis,M,2026-02-16,393.85,Escuintla,Food
501311,Carlos Fuentes,F,2026-01-12,454.2,Quetzaltenango,Services
501312,Andrea Nunez,M,2026-02-26,253.74,Chimaltenango,Services
501313,Patricia Mazariegos,F,2026-01-21,59.53,Mixco,Services
501314,Pablo Castillo,F,2026-01-16,181.39,Mixco,Services
501315,Jose Reyes,F,2026-01-26,250.28,Escuintla,Retail
501316,Ricardo Vargas,M,2026-02-12,465.05,Escuintla,Education
501317,Daniel Perez,M,2026-01-19,453.15,Chimaltenango,Education
501318,Gustavo Mendez,F,2026-01-08,247.22,Mixco,Education
501319,Karla Rojas,F,2026-02-17,251.25,Guatemala,Services
501320,Hector Mendez,M,2026-02-02,37.44,Antigua,Education
501321,Elena Ramirez,F,2026-02-25,142.13,Antigua,Food
501322,Fernando Mendez,F,2026-01-07,285.66,Chimaltenango,Retail
501323,Paola Ramirez,F,2026-02-15,199.84,Escuintla,Retail
501324,Isabel Aguilar,M,2026-02-02,93.94,Antigua,Retail
501325,Fernando Gomez,F,2026-02-15,338.56,Chimaltenango,Food
501326,Ana Lima,F,2026-02-02,411.59,Villa Nueva,Services
501327,Ana Vargas,F,2026-01-05,258.13,Antigua,Food
501328,Ricardo Gomez,F,2026-01-21,415.95,Chimaltenango,Services
501329,Maria Ruiz,M,2026-01-28,183.79,Quetzaltenango,Services
501330,Paola Lima,F,2026-01-21,66.35,Amatitlan,Services
501331,Daniel Rojas,F,2026-01-20,17.0,Amatitlan,Retail
501332,Fernando Fuentes,M,2026-02-12,78.91,Antigua,Education
501333,Juan Lima,M,2026-01-07,397.0,Mixco,Food
501334,Andrea Ortega,F,2026-01-29,288.88,Chimaltenango,Education
501335,Paola Dominguez,M,2026-02-27,203.22,Amatitlan,Food
501336,Pablo Mazariegos,F,2026-01-25,147.9,Guatemala,Retail
501337,Ana Paz,F,2026-01-03,71.78,Mixco,Education
501338,Juan Mazariegos,F,2026-01-07,41.45,Chimaltenango,Services
501339,Sofia Aguilar,M,2026-02-27,75.73,Mixco,Services
501340,Karla Lopez,F,2026-01-17,255.14,Amatitlan,Food
501341,Laura Flores,F,2026-01-17,368.52,Quetzaltenango,Food
501342,Kevin Solis,F,2026-02-20,411.56,Escuintla,Education
501343,Maria Fuentes,F,2026-01-15,198.34,Antigua,Services
501344,Juan Ramirez,F,2026-02-28,428.59,Amatitlan,Education
501345,Pedro Alvarez,M,2026-01-08,104.92,Chimaltenango,Food
501346,Kevin Diaz,F,2026-01-23,43.05,Amatitlan,Services
501347,Ana Mendez,F,2026-01-29,187.38,Antigua,Education
501348,Oscar Molina,M,2026-02-22,128.96,Quetzaltenango,Education
501349,Sofia Mazariegos,F,2026-02-04,43.66,Villa Nueva,Retail
501350,Oscar Perez,M,2026-02-22,61.93,Guatemala,Retail
501351,Paola Perez,M,2026-02-26,495.03,Chimaltenango,Food
501352,Andrea Soto,M,2026-01-14,442.36,Antigua,Retail
501353,Patricia Perez,F,2026-02-14,446.68,Amatitlan,Retail
501354,Monica Mejia,M,2026-01-17,97.74,Amatitlan,Food
501355,Ricardo Paz,M,2026-02-26,453.81,Quetzaltenango,Food
501356,Monica Ramirez,F,2026-02-11,438.96,Quetzaltenango,Food
501357,Gustavo Morales,F,2026-01-31,22.65,Antigua,Retail
501358,Andrea Lima,F,2026-01-19,182.98,Guatemala,Services
501359,Jose Gomez,F,2026-02-08,320.05,Mixco,Education
501360,Maria Lopez,M,2026-02-27,310.83,Mixco,Retail
501361,Andrea Ortega,F,2026-01-08,250.28,Mixco,Retail
501362,Elena Nunez,F,2026-01-22,320.43,Escuintla,Education
501363,Carlos Reyes,M,2026-02-20,495.06,Villa Nueva,Food
501364,Ana Gomez,M,2026-02-13,272.74,Quetzaltenango,Food
501365,Gabriela Dominguez,M,2026-02-04,69.48,Amatitlan,Education
501366,Pedro Herrera,M,2026-02-12,405.62,Amatitlan,Education
501367,Fernando Paz,M,2026-01-23,453.72,Escuintla,Education
501368,Juan Perez,F,2026-01-13,258.52,Antigua,Education
501369,Pedro Diaz,M,2026-01-21,440.26,Guatemala,Education
501370,Laura Perez,M,2026-02-21,247.22,Chimaltenango,Education
501371,Patricia Mazariegos,M,2026-01-13,295.94,Villa Nueva,Retail
501372,Andrea Dominguez,M,2026-01-20,206.01,Escuintla,Services
501373,Miguel Castillo,F,2026-01-05,480.09,Escuintla,Food
501374,Maria Fuentes,M,2026-01-07,422.37,Villa Nueva,Retail
501375,Laura Fuentes,F,2026-02-04,405.63,Amatitlan,Retail
501376,Miguel Herrera,M,2026-01-04,405.72,Antigua,Retail
501377,Pablo Alvarez,F,2026-02-17,425.39,Mixco,Food
501378,Miguel Paz,F,2026-01-28,99.58,Villa Nueva,Food
501379,Oscar Torres,M,2026-02-07,455.42,Quetzaltenango,Services
501380,Andrea Lopez,M,2026-02-07,401.89,Quetzaltenango,Education
501381,Ana Gomez,F,2026-03-01,38.42,Villa Nueva,Food
501382,Diana Diaz,F,2026-01-17,400.54,Guatemala,Food
501383,Karla Herrera,F,2026-01-17,442.61,Amatitlan,Retail
501384,Patricia Solis,M,2026-02-20,161.27,Quetzaltenango,Education
501385,Laura Solis,No especificado,2026-02-04,436.91,Antigua,Food
501386,Jose Vargas,F,2026-01-17,250.8,Villa Nueva,Food
501387,Paola Cruz,F,2026-01-02,199.83,No especificado,Food
501388,Paola Dominguez,M,2026-02-20,459.44,Quetzaltenango,Services
501389,Laura Alvarez,M,2026-01-12,154.13,No especificado,Retail
501390,Ana Torres,M,2026-01-02,148.33,Amatitlan,Retail
501391,Rene Fuentes,F,2026-02-27,250.28,Antigua,Retail
501392,Ana Perez,M,2026-01-16,337.09,Antigua,Education
501393,Hector Lopez,No especificado,2026-01-03,172.71,Villa Nueva,Retail
501394,Rene Soto,M,2026-01-10,347.5,Villa Nueva,Retail
501395,Pablo Solis,F,2026-01-23,221.5,Quetzaltenango,Services
501396,Andrea Dominguez,F,2026-01-27,83.76,Mixco,Education
501397,Maria Castillo,F,2026-01-30,45.6,Escuintla,Retail
501398,Jose Gomez,M,2026-01-22,253.17,Antigua,Food
501399,Pedro Paz,F,2026-02-08,379.45,Antigua,Retail
501400,Fernando Lopez,M,2026-01-24,350.25,Escuintla,Retail
501401,Diana Ramirez,M,2026-01-24,195.38,Quetzaltenango,Education
501402,Daniel Soto,F,2026-02-21,113.58,Antigua,Education
501403,Monica Flores,F,2026-01-31,381.19,Antigua,Education
501404,Carlos Gomez,F,2026-02-04,253.74,Guatemala,Services
501405,Gustavo Herrera,M,2026-01-18,45.73,Antigua,Education
501406,Hector Aguilar,F,2026-02-06,178.46,Quetzaltenango,Education
501407,Carlos Vargas,No especificado,2026-02-09,115.68,Chimaltenango,Food
501408,Carlos Flores,F,2026-01-24,488.74,Villa Nueva,Retail
501409,Paola Alvarez,F,2026-01-28,398.62,Chimaltenango,Education
501410,Valeria Hernandez,M,2026-02-18,407.29,No especificado,Education
501411,Juan Fuentes,F,2026-01-19,41.79,Guatemala,Education
501412,Fernando Solis,M,2026-01-31,453.92,Amatitlan,Retail
501413,Oscar Rojas,M,2026-01-05,404.05,Quetzaltenango,Education
501414,Hector Flores,M,2026-02-14,250.28,Quetzaltenango,Retail
501415,Carlos Castillo,F,2026-01-10,6.04,Villa Nueva,Services
501416,Maria Nunez,M,2026-02-24,63.06,Amatitlan,Food
501417,Ana Ruiz,F,2026-01-22,95.07,Amatitlan,Retail
501418,Gustavo Herrera,F,2026-02-06,247.22,Chimaltenango,Education
501419,Elena Vargas,F,2026-02-12,179.13,Villa Nueva,Food
501420,Jose Aguilar,M,2026-01-27,405.74,Villa Nueva,Retail
501421,Maria Ortega,M,2026-01-12,202.41,Antigua,Food
501422,Miguel Mejia,M,2026-01-16,396.95,Mixco,Food
501423,Oscar Hernandez,F,2026-02-09,276.46,Mixco,Retail
501424,Hector Flores,M,2026-02-24,312.26,Villa Nueva,Retail
501425,Ana Diaz,M,2026-02-22,156.33,Chimaltenango,Retail
501426,Gabriela Mendez,M,2026-02-15,9.33,Amatitlan,Services
501427,Pedro Fuentes,M,2026-02-19,68.41,No especificado,Services
501428,Gabriela Nunez,M,2026-02-17,247.22,Amatitlan,Education
501429,Juan Mendez,F,2026-01-22,190.68,Escuintla,Retail
501430,Daniel Lima,F,2026-01-14,51.81,Chimaltenango,Food
501431,Patricia Reyes,M,2026-02-23,262.35,Antigua,Services
501432,Luis Castillo,M,2026-01-27,409.18,Chimaltenango,Education
501433,Andrea Aguilar,M,2026-02-08,432.66,Chimaltenango,Services
501434,Isabel Herrera,F,2026-02-23,320.74,Chimaltenango,Services
501435,Karla Nunez,M,2026-02-19,17.59,Villa Nueva,Services
501436,Maria Hernandez,M,2026-01-15,491.07,Amatitlan,Food
501437,Gustavo Solis,M,2026-02-26,204.85,Guatemala,Services
501438,Daniel Herrera,F,2026-02-18,149.9,Mixco,Services
501439,Patricia Flores,M,2026-01-01,216.64,Mixco,Services
501440,Carmen Mazariegos,F,2026-02-02,351.62,Chimaltenango,Food
501441,Luis Molina,F,2026-01-01,198.73,Guatemala,Food
501442,Pedro Flores,F,2026-01-14,78.29,Chimaltenango,Education
501443,Patricia Mejia,F,2026-02-08,136.28,Guatemala,Retail
501444,Carlos Lopez,F,2026-01-23,275.86,Mixco,Education
501445,Paola Torres,No especificado,2026-02-06,413.0,Chimaltenango,Food
501446,Patricia Lima,M,2026-01-05,94.38,Mixco,Services
501447,Ricardo Ruiz,M,2026-01-08,87.17,Antigua,Services
501448,Carlos Ramirez,M,2026-02-10,440.44,Escuintla,Food
501449,Oscar Aguilar,M,2026-01-13,247.22,Escuintla,Education
501450,Elena Ramirez,F,2026-02-13,343.43,Guatemala,Services
501451,Gustavo Perez,M,2026-01-14,163.79,Guatemala,Education
501452,Luis Soto,M,2026-01-02,317.89,Antigua,Education
501453,Kevin Ruiz,M,2026-01-03,406.1,No especificado,Food
501454,Ana Diaz,M,2026-01-19,314.31,Amatitlan,Food
501455,Pedro Flores,M,2026-01-03,255.14,Quetzaltenango,Food
501456,Paola Aguilar,F,2026-02-16,264.83,Quetzaltenango,Services
501457,Oscar Lima,F,2026-01-04,198.53,Quetzaltenango,Food
501458,Miguel Diaz,M,2026-01-13,146.28,Chimaltenango,Food
501459,Miguel Mendez,M,2026-02-08,247.22,Chimaltenango,Education
501460,Maria Gomez,M,2026-02-02,147.15,Guatemala,Retail
501461,Laura Alvarez,M,2026-02-05,435.84,Quetzaltenango,Food
501462,Laura Herrera,F,2026-02-18,473.64,Amatitlan,Services
501463,Isabel Vargas,F,2026-02-09,65.42,Mixco,Food
501464,Jose Morales,F,2026-02-04,16.24,Villa Nueva,Food
501465,Jose Hernandez,M,2026-01-17,277.07,Mixco,Food
501466,Elena Lima,M,2026-01-08,248.96,Villa Nueva,Food
501467,Juan Paz,F,2026-02-28,13.63,Antigua,Services
501468,Pedro Fuentes,M,2026-02-24,250.28,Chimaltenango,Retail
501469,Paola Solis,F,2026-02-09,425.65,Mixco,Retail
501470,Kevin Lopez,F,2026-02-14,93.46,Amatitlan,Food
501471,Andrea Soto,F,2026-01-30,114.17,Amatitlan,Retail
501472,Carlos Ramirez,F,2026-02-03,299.57,Chimaltenango,Retail
501473,Gabriela Molina,M,2026-02-11,47.89,Villa Nueva,Education
501474,Miguel Rojas,M,2026-01-20,112.86,Villa Nueva,Food
501475,Ricardo Lopez,F,2026-01-28,190.3,Guatemala,Education
501476,Andrea Diaz,M,2026-02-04,5.32,Amatitlan,Education
501477,Luis Reyes,F,2026-02-21,402.25,Amatitlan,Services
501478,Fernando Mazariegos,F,2026-01-24,236.64,Villa Nueva,Retail
501479,Paola Fuentes,M,2026-01-03,126.41,Antigua,Retail
501480,Carmen Gomez,M,2026-01-08,491.09,Quetzaltenango,Services
501481,Gustavo Diaz,M,2026-01-06,1.5,Quetzaltenango,Education
501482,Pedro Castillo,F,2026-01-08,333.77,Mixco,Education
501483,Monica Molina,F,2026-02-19,60.69,Chimaltenango,Food
501484,Monica Mendez,M,2026-01-03,305.88,Quetzaltenango,Services
501485,Carlos Diaz,F,2026-02-12,119.38,Escuintla,Retail
501486,Maria Paz,F,2026-01-11,376.27,Amatitlan,Retail
501487,Gabriela Rojas,F,2026-01-14,97.07,Chimaltenango,Services
501488,Kevin Castillo,M,2026-01-15,129.31,Antigua,Food
501489,Rene Gomez,M,2026-01-31,48.74,Quetzaltenango,Retail
501490,Rene Torres,F,2026-02-08,255.14,Amatitlan,Food
501491,Pablo Solis,F,2026-02-05,31.82,Mixco,Services
501492,Carmen Herrera,F,2026-02-04,417.42,Amatitlan,Education
501493,Carlos Ruiz,F,2026-01-08,7.11,Antigua,Retail
501494,Gustavo Aguilar,F,2026-02-05,416.26,Escuintla,Food
501495,Rene Soto,F,2026-01-06,493.16,Antigua,Education
501496,Laura Ruiz,M,2026-02-19,427.0,Mixco,Education
501497,Pedro Herrera,F,2026-01-04,381.48,Quetzaltenango,Education
501498,Andrea Ortega,F,2026-01-06,429.01,Chimaltenango,Retail
501499,Patricia Mazariegos,F,2026-01-12,230.43,Amatitlan,Retail
501500,Juan Diaz,F,2026-01-24,322.02,Amatitlan,Services
501501,Maria Paz,F,2026-02-20,453.27,Escuintla,Services
501502,Carlos Alvarez,F,2026-01-05,64.76,Quetzaltenango,Education
501503,Gustavo Lopez,F,2026-01-12,253.74,Mixco,Services
501504,Isabel Lima,F,2026-01-26,253.11,Escuintla,Education
501505,Ana Morales,M,2026-01-14,439.58,Escuintla,Retail
501506,Oscar Lopez,M,2026-01-05,462.63,Amatitlan,Food
501507,Pablo Morales,M,2026-02-03,210.33,No especificado,Education
501508,Daniel Lima,M,2026-01-04,255.14,No especificado,Food
501509,Oscar Lima,M,2026-02-12,250.31,Chimaltenango,Food
501510,Laura Lopez,F,2026-01-07,115.11,Mixco,Education
501511,Maria Cruz,F,2026-01-27,301.51,Amatitlan,Services
501512,Valeria Morales,M,2026-01-24,115.88,Antigua,Education
501513,Kevin Aguilar,F,2026-02-15,158.7,Chimaltenango,Services
501514,Monica Ramirez,M,2026-02-15,488.95,Antigua,Education
501515,Ricardo Ruiz,No especificado,2026-01-29,255.14,No especificado,Food
501516,Carmen Soto,F,2026-01-17,255.14,Antigua,Food
501517,Hector Gomez,M,2026-02-21,418.71,Chimaltenango,Services
501518,Miguel Nunez,F,2026-02-14,40.05,Quetzaltenango,Food
501519,Miguel Alvarez,F,2026-01-16,459.16,Quetzaltenango,Education
501520,Monica Morales,F,2026-01-14,491.57,Antigua,Retail
501521,Juan Herrera,M,2026-02-22,23.82,Villa Nueva,Services
501522,Monica Ortega,M,2026-01-18,180.55,Amatitlan,Food
501523,Sofia Torres,M,2026-01-09,22.59,Villa Nueva,Education
501524,Diana Flores,F,2026-01-29,137.98,Villa Nueva,Food
501525,Daniel Mejia,F,2026-02-03,278.82,Amatitlan,Food
501526,Fernando Reyes,F,2026-01-05,62.3,Amatitlan,Education
501527,Carmen Morales,F,2026-02-25,3.36,Guatemala,Food
501528,Elena Mendez,M,2026-01-27,172.71,Guatemala,Food
501529,Fernando Soto,M,2026-02-08,476.63,Chimaltenango,Retail
501530,Juan Perez,F,2026-02-05,78.22,Villa Nueva,Retail
501531,Jose Molina,F,2026-02-25,275.29,Antigua,Food
501532,Daniel Cruz,F,2026-02-19,107.19,Mixco,Retail
501533,Carmen Ruiz,F,2026-01-24,245.4,Quetzaltenango,Retail
501534,Luis Mazariegos,F,2026-01-04,360.8,Quetzaltenango,Services
501535,Elena Dominguez,M,2026-02-07,61.69,Antigua,Food
501536,Diana Cruz,F,2026-02-17,250.28,Guatemala,Retail
501537,Miguel Mejia,No especificado,2026-02-21,484.38,Villa Nueva,Retail
501538,Oscar Mazariegos,F,2026-02-04,200.28,Amatitlan,Food
501539,Kevin Ortega,M,2026-02-02,228.52,Amatitlan,Retail
501540,Oscar Diaz,M,2026-02-04,170.45,Villa Nueva,Services
501541,Isabel Alvarez,F,2026-01-09,442.76,Chimaltenango,Education
501542,Patricia Castillo,F,2026-01-04,445.4,Escuintla,Services
501543,Gustavo Hernandez,M,2026-01-28,374.9,Guatemala,Retail
501544,Patricia Castillo,F,2026-02-22,266.49,Amatitlan,Education
501545,Gabriela Alvarez,M,2026-01-18,145.57,Quetzaltenango,Education
501546,Gabriela Morales,F,2026-01-17,76.91,Quetzaltenango,Services
501547,Carlos Morales,M,2026-03-01,276.34,Amatitlan,Services
501548,Oscar Morales,F,2026-02-02,234.04,Amatitlan,Food
501549,Karla Lima,F,2026-01-06,71.1,Guatemala,Retail
501550,Pedro Mendez,M,2026-02-02,441.79,Guatemala,Retail
501551,Ricardo Hernandez,F,2026-01-03,253.74,Amatitlan,Services
501552,Pedro Mejia,F,2026-02-24,23.85,Chimaltenango,Retail
501553,Valeria Gomez,F,2026-02-17,77.98,Amatitlan,Food
501554,Carmen Paz,M,2026-02-06,247.22,Amatitlan,Education
501555,Miguel Herrera,M,2026-02-28,296.68,Mixco,Retail
501556,Rene Lima,F,2026-03-01,341.78,Guatemala,Food
501557,Juan Mejia,F,2026-01-23,470.29,Antigua,Education
501558,Ricardo Rojas,F,2026-01-14,484.77,Mixco,Services
501559,Patricia Rojas,F,2026-01-17,348.91,Villa Nueva,Retail
501560,Maria Dominguez,M,2026-02-09,391.81,Escuintla,Services
501561,Hector Diaz,M,2026-01-15,427.49,Villa Nueva,Food
501562,Carlos Perez,M,2026-02-04,160.45,Antigua,Education
501563,Andrea Aguilar,F,2026-01-30,301.91,Villa Nueva,Retail
501564,Daniel Gomez,F,2026-01-31,356.43,Escuintla,Services
501565,Gustavo Hernandez,F,2026-02-17,420.44,Antigua,Retail
501566,Juan Reyes,F,2026-02-07,359.21,Antigua,Food
501567,Oscar Reyes,M,2026-02-02,255.58,Quetzaltenango,Retail
501568,Carmen Herrera,M,2026-02-03,483.01,Villa Nueva,Services
501569,Paola Dominguez,F,2026-01-24,254.67,Mixco,Services
501570,Jose Solis,M,2026-01-21,247.22,Villa Nueva,Education
501571,Jose Gomez,F,2026-02-19,222.17,Villa Nueva,Food
501572,Ana Fuentes,F,2026-02-08,22.99,Chimaltenango,Food
501573,Pedro Mazariegos,M,2026-01-23,115.05,Amatitlan,Education
501574,Sofia Ruiz,M,2026-01-06,25.27,Quetzaltenango,Food
501575,Paola Lopez,M,2026-02-18,323.37,Villa Nueva,Retail
501576,Elena Ruiz,F,2026-01-29,352.81,Guatemala,Food
501577,Isabel Gomez,M,2026-02-17,483.63,Antigua,Food
501578,Pedro Reyes,M,2026-01-28,344.12,Quetzaltenango,Services
501579,Fernando Cruz,F,2026-02-09,258.84,Escuintla,Education
501580,Isabel Ortega,F,2026-01-13,67.94,Villa Nueva,Services
501581,Sofia Ruiz,M,2026-01-11,302.87,Guatemala,Food
501582,Paola Morales,M,2026-02-04,118.86,Villa Nueva,Services
501583,Carlos Lopez,F,2026-02-14,340.77,Mixco,Services
501584,Pedro Ortega,M,2026-02-10,99.85,Chimaltenango,Food
501585,Rene Solis,M,2026-02-11,343.25,No especificado,Food
501586,Carmen Aguilar,M,2026-01-08,467.46,Quetzaltenango,Food
501587,Carmen Perez,F,2026-02-15,247.22,Mixco,Education
501588,Gabriela Gomez,F,2026-01-18,45.78,Guatemala,Food
501589,Gustavo Rojas,M,2026-02-03,397.22,Guatemala,Food
501590,Maria Lopez,F,2026-01-04,477.47,Mixco,Education
501591,Gustavo Ramirez,F,2026-01-09,368.5,Quetzaltenango,Education
501592,Carmen Molina,F,2026-02-05,496.79,Amatitlan,Retail
501593,Juan Alvarez,F,2026-02-27,247.22,Amatitlan,Education
501594,Oscar Reyes,F,2026-01-05,489.52,Escuintla,Services
501595,Sofia Paz,F,2026-01-12,247.22,Quetzaltenango,Education
501596,Diana Torres,M,2026-01-14,19.57,Villa Nueva,Services
501597,Diana Vargas,F,2026-02-12,255.14,Villa Nueva,Food
501598,Monica Diaz,F,2026-01-27,237.67,Guatemala,Education
501599,Ricardo Rojas,F,2026-02-17,331.69,Chimaltenango,Food
501600,Ricardo Molina,M,2026-01-28,281.53,Mixco,Food
501601,Maria Ortega,F,2026-02-24,439.54,Guatemala,Food
501602,Ana Mendez,M,2026-01-02,222.69,Guatemala,Services
501603,Valeria Lopez,F,2026-02-04,195.43,Chimaltenango,Services
501604,Pedro Hernandez,F,2026-02-26,391.9,Villa Nueva,Education
501605,Patricia Lima,F,2026-02-14,147.21,Antigua,Retail
501606,Ana Cruz,F,2026-01-14,377.82,Villa Nueva,Services
501607,Monica Mendez,F,2026-01-11,31.67,Antigua,Education
501608,Juan Diaz,M,2026-02-06,310.94,Amatitlan,Retail
501609,Carmen Mejia,F,2026-01-07,211.68,Guatemala,Services
501610,Isabel Castillo,M,2026-01-14,192.44,Amatitlan,Food
501611,Daniel Soto,M,2026-02-01,89.2,Chimaltenango,Food
501612,Ricardo Rojas,F,2026-02-05,77.02,Chimaltenango,Food
501613,Jose Perez,F,2026-02-23,422.99,Mixco,Services
501614,Pedro Morales,F,2026-01-22,250.28,Amatitlan,Retail
501615,Pedro Lima,M,2026-01-15,430.56,Escuintla,Retail
501616,Luis Soto,F,2026-01-20,70.12,Mixco,Retail
501617,Elena Diaz,F,2026-02-04,99.91,Villa Nueva,Food
501618,Carmen Hernandez,M,2026-01-29,409.24,Guatemala,Services
501619,Oscar Aguilar,M,2026-01-02,294.31,Amatitlan,Food
501620,Carlos Solis,F,2026-02-05,394.92,Villa Nueva,Retail
501621,Kevin Perez,F,2026-02-15,130.8,Quetzaltenango,Food
501622,Jose Diaz,M,2026-02-05,288.29,Quetzaltenango,Food
501623,Rene Paz,M,2026-02-01,427.28,Antigua,Food
501624,Monica Lopez,M,2026-02-11,328.98,Amatitlan,Food
501625,Daniel Ortega,F,2026-01-31,446.54,Amatitlan,Education
501626,Miguel Ruiz,M,2026-01-17,382.27,Quetzaltenango,Education
501627,Luis Paz,F,2026-01-09,55.93,Amatitlan,Retail
501628,Diana Soto,F,2026-01-06,22.97,Chimaltenango,Retail
501629,Juan Nunez,F,2026-01-24,247.22,Villa Nueva,Education
501630,Patricia Morales,M,2026-01-16,156.51,Escuintla,Services
501631,Sofia Diaz,M,2026-02-10,77.41,Antigua,Education
501632,Isabel Cruz,F,2026-01-20,359.06,Chimaltenango,Services
501633,Ricardo Ramirez,M,2026-02-03,255.14,Escuintla,Food
501634,Rene Vargas,M,2026-02-06,121.63,Quetzaltenango,Food
501635,Elena Lopez,F,2026-02-14,394.75,Amatitlan,Food
501636,Andrea Herrera,M,2026-01-25,169.17,Amatitlan,Food
501637,Oscar Mendez,M,2026-01-22,174.63,Mixco,Retail
501638,Juan Diaz,M,2026-01-19,63.21,Escuintla,Education
501639,Carmen Mejia,M,2026-02-10,124.04,Quetzaltenango,Education
501640,Luis Molina,M,2026-01-06,301.03,Quetzaltenango,Retail
501641,Gustavo Morales,F,2026-02-08,28.93,Quetzaltenango,Food
501642,Ana Mendez,M,2026-02-05,50.71,Guatemala,Education
501643,Sofia Mazariegos,M,2026-01-14,57.2,Guatemala,Services
501644,Valeria Castillo,M,2026-01-07,250.28,Guatemala,Retail
501645,Miguel Diaz,M,2026-01-21,425.76,Villa Nueva,Retail
501646,Pedro Lima,M,2026-02-01,266.87,Mixco,Services
501647,Patricia Torres,M,2026-01-16,283.35,Chimaltenango,Food
501648,Andrea Nunez,M,2026-02-11,431.42,Guatemala,Education
501649,Maria Gomez,M,2026-02-07,100.72,Quetzaltenango,Services
501650,Hector Gomez,M,2026-02-07,406.17,Mixco,Food
